country,0,1
br,869.990639625585,72.00936037441498
in,869.0670826833074,71.93291731669267
kr,897.6973478939158,74.30265210608424
ng,915.2449297971918,75.75507020280811
uk,890.3088923556942,73.69110764430577
us,885.6911076443058,73.30889235569423
